UniProt,PocketCount,MaxScore,MeanScore,MaxDruggability,MeanDruggability,MaxSASA,MeanSASA
Q9NQV6,89,0.6,0.015764044943820225,0.6,0.015764044943820225,561.937,121.46089887640449
O95470,46,0.305,0.013043478260869568,0.305,0.013043478260869568,436.956,114.15134782608699
P15941,48,1.0,0.027458333333333296,1.0,0.027458333333333296,4057.816,188.66279166666664
Q76LX8,95,0.036,0.0022842105263157896,0.036,0.0022842105263157896,1034.811,124.63069473684207
Q8TAV3,34,0.991,0.03920588235294114,0.991,0.03920588235294114,492.616,112.19282352941174
P42226,61,0.468,0.017114754098360652,0.468,0.017114754098360652,484.975,113.14481967213113
Q16873,9,0.819,0.14577777777777776,0.819,0.14577777777777776,142.321,89.83311111111112
P19971,32,0.427,0.0313125,0.427,0.0313125,210.119,97.76031249999998
P19823,74,0.941,0.029878378378378354,0.941,0.029878378378378354,586.45,124.51594594594594
Q00653,69,0.749,0.012927536231884059,0.749,0.012927536231884059,338.912,100.45878260869567
O15552,24,0.703,0.10924999999999997,0.703,0.10924999999999997,280.063,105.68554166666671
Q9NW64,28,0.156,0.01817857142857143,0.156,0.01817857142857143,384.634,116.13060714285719
P51571,10,0.243,0.029700000000000004,0.243,0.029700000000000004,146.203,86.3399
Q9H792,100,0.958,0.012369999999999985,0.958,0.012369999999999985,524.789,118.61012999999997
P09960,26,0.016,0.003038461538461539,0.016,0.003038461538461539,913.936,131.01003846153847
O43237,44,0.262,0.013977272727272729,0.262,0.013977272727272729,321.203,99.95552272727276
P61353,16,0.321,0.064,0.321,0.064,166.225,90.292625
P26572,30,0.322,0.026900000000000004,0.322,0.026900000000000004,465.074,109.10373333333334
Q16816,28,0.499,0.020142857142857146,0.499,0.020142857142857146,298.309,109.99617857142856
Q9Y6W5,30,0.486,0.023333333333333334,0.486,0.023333333333333334,225.971,122.24733333333332
O75144,22,0.372,0.05081818181818181,0.372,0.05081818181818181,209.035,96.46327272727272
P35503,36,0.745,0.07874999999999996,0.745,0.07874999999999996,480.612,114.3648888888889
Q9NVJ2,11,0.761,0.09572727272727272,0.761,0.09572727272727272,168.606,90.65854545454546
P51816,60,0.489,0.009166666666666667,0.489,0.009166666666666667,499.071,109.30938333333333
P55072,62,0.666,0.0529677419354838,0.666,0.0529677419354838,409.737,114.17880645161293
P27987,35,0.924,0.03357142857142857,0.924,0.03357142857142857,425.483,114.65180000000001
P0DPI2,10,0.746,0.0752,0.746,0.0752,216.051,86.42720000000001
Q13596,36,0.716,0.05205555555555554,0.716,0.05205555555555554,602.591,113.02724999999998
Q9UHA4,9,0.259,0.051555555555555556,0.259,0.051555555555555556,120.104,84.60288888888888
Q86YS7,85,0.793,0.035364705882352916,0.793,0.035364705882352916,360.915,106.81999999999996
P26718,11,0.234,0.02827272727272728,0.234,0.02827272727272728,114.307,76.89309090909092
Q99640,40,0.259,0.009075000000000001,0.259,0.009075000000000001,508.862,111.90542500000001
Q9NYW6,24,0.836,0.07404166666666667,0.836,0.07404166666666667,533.677,116.35087499999997
P51531,158,0.91,0.010310126582278478,0.91,0.010310126582278478,458.958,120.51046202531644
P01911,15,0.244,0.023266666666666668,0.244,0.023266666666666668,233.432,84.53926666666668
P33991,74,0.586,0.027472972972972964,0.586,0.027472972972972964,736.205,135.5979324324324
Q99460,72,0.855,0.03359722222222219,0.855,0.03359722222222219,320.607,114.05618055555553
O60235,24,0.178,0.026,0.178,0.026,220.838,101.4295
P41134,7,0.622,0.10314285714285713,0.622,0.10314285714285713,170.467,111.86685714285716
P54709,17,0.549,0.08776470588235293,0.549,0.08776470588235293,152.978,100.27776470588233
Q15427,16,0.156,0.019937500000000004,0.156,0.019937500000000004,223.299,98.74575
Q5T6X5,67,0.977,0.03740298507462686,0.977,0.03740298507462686,471.02,117.56108955223878
Q92843,21,0.958,0.04819047619047618,0.958,0.04819047619047618,177.639,101.59104761904763
Q8IUZ5,42,0.581,0.034095238095238095,0.581,0.034095238095238095,223.221,94.58364285714285
Q9NQV7,78,0.451,0.013641025641025636,0.451,0.013641025641025636,373.733,112.57720512820512
P43166,12,0.476,0.05474999999999999,0.476,0.05474999999999999,155.884,97.14358333333335
P47712,59,0.923,0.039491525423728795,0.923,0.039491525423728795,540.936,132.81264406779658
Q9Y6I8,26,0.574,0.028153846153846154,0.574,0.028153846153846154,214.325,102.43426923076922
P42771,13,0.187,0.02446153846153846,0.187,0.02446153846153846,158.261,80.75999999999999
Q9HCG7,49,0.97,0.026204081632653045,0.97,0.026204081632653045,497.375,116.29693877551023
Q8N163,68,0.4,0.01854411764705882,0.4,0.01854411764705882,762.886,139.4208970588235
Q8IWK6,101,0.984,0.01457425742574254,0.984,0.01457425742574254,598.602,111.7502079207921
Q96G91,30,0.92,0.1271333333333333,0.92,0.1271333333333333,434.214,115.36166666666665
P20264,24,0.905,0.0620833333333333,0.905,0.0620833333333333,191.334,111.22099999999996
P34969,44,0.945,0.045363636363636335,0.945,0.045363636363636335,718.968,138.48181818181817
P54803,41,0.162,0.013170731707317076,0.162,0.013170731707317076,203.136,90.04980487804876
Q01850,38,0.452,0.016131578947368424,0.452,0.016131578947368424,190.531,97.11123684210527
Q5TFE4,37,0.576,0.04686486486486482,0.576,0.04686486486486482,966.839,124.1002702702703
Q16613,12,0.864,0.07766666666666668,0.864,0.07766666666666668,235.558,110.81341666666667
P49366,25,0.201,0.02444,0.201,0.02444,170.254,96.49584
A7E2Y1,200,0.814,0.00931499999999996,0.814,0.00931499999999996,601.273,112.84942000000007
Q16538,44,0.607,0.020363636363636365,0.607,0.020363636363636365,869.941,136.88552272727273
Q9NQA5,59,0.934,0.04940677966101691,0.934,0.04940677966101691,258.002,107.80723728813567
Q05682,105,0.312,0.008742857142857146,0.312,0.008742857142857146,223.992,92.69972380952379
P34896,32,0.774,0.045156249999999974,0.774,0.045156249999999974,235.073,91.99646874999996
Q9BZF1,58,0.999,0.021517241379310336,0.999,0.021517241379310336,733.256,135.83725862068965
Q9HBK9,30,0.98,0.04349999999999997,0.98,0.04349999999999997,269.9,107.87396666666665
Q9UP65,41,0.871,0.02453658536585366,0.871,0.02453658536585366,268.234,105.4789024390244
Q13451,26,0.13,0.01884615384615385,0.13,0.01884615384615385,221.66,94.77219230769232
Q9UM11,40,0.657,0.019575000000000002,0.657,0.019575000000000002,618.547,125.66907500000002
P35268,5,0.797,0.163,0.797,0.163,211.454,118.03880000000001
Q96FZ2,24,0.24,0.011333333333333334,0.24,0.011333333333333334,300.871,102.04729166666665
Q15131,25,0.545,0.030080000000000006,0.545,0.030080000000000006,190.861,104.98944
Q2M2I8,54,0.587,0.017203703703703704,0.587,0.017203703703703704,718.525,123.81998148148152
P22310,30,0.914,0.057,0.914,0.057,580.53,120.08186666666668
Q8IWX8,78,0.639,0.020666666666666635,0.639,0.020666666666666635,303.414,116.29735897435897
Q8IXN7,27,0.843,0.05559259259259256,0.843,0.05559259259259256,352.033,100.19614814814814
O75417,199,0.747,0.026934673366834163,0.747,0.026934673366834163,1080.789,130.6909949748744
O14791,43,0.84,0.08346511627906973,0.84,0.08346511627906973,669.155,125.99760465116282
Q01740,40,0.745,0.042425000000000004,0.745,0.042425000000000004,305.738,104.21924999999999
Q15573,41,0.693,0.030317073170731703,0.693,0.030317073170731703,229.659,101.3677804878049
Q9Y676,16,0.747,0.0525625,0.747,0.0525625,138.675,94.49993749999996
Q10471,40,0.831,0.03952499999999996,0.831,0.03952499999999996,415.976,114.37207500000002
Q9Y232,42,0.139,0.006952380952380953,0.139,0.006952380952380953,624.417,109.9406666666667
Q09472,177,0.911,0.01762146892655365,0.911,0.01762146892655365,911.218,131.25610169491526
P01282,15,0.64,0.10726666666666665,0.64,0.10726666666666665,409.097,119.42793333333333
P31641,43,0.903,0.03165116279069766,0.903,0.03165116279069766,695.428,116.80748837209302
Q9H479,21,0.717,0.03514285714285714,0.717,0.03514285714285714,316.85,106.47795238095242
Q9P035,30,0.806,0.05210000000000001,0.806,0.05210000000000001,363.349,103.8952
Q6PJP8,54,0.061,0.0029814814814814817,0.061,0.0029814814814814817,1371.08,118.6408703703704
Q9Y6K1,59,0.707,0.033254237288135584,0.707,0.033254237288135584,811.468,134.41794915254235
P33402,59,0.194,0.010101694915254238,0.194,0.010101694915254238,362.636,115.58211864406785
P12830,52,0.289,0.011461538461538464,0.289,0.011461538461538464,309.252,109.28534615384616
P11836,21,0.645,0.06352380952380952,0.645,0.06352380952380952,439.488,106.72842857142857
P09668,21,0.595,0.050571428571428545,0.595,0.050571428571428545,171.164,94.45380952380953
Q9H165,61,0.822,0.033934426229508194,0.822,0.033934426229508194,363.654,117.00473770491801
Q14978,22,0.532,0.03686363636363637,0.532,0.03686363636363637,176.283,88.08600000000001
P82650,21,0.362,0.029666666666666668,0.362,0.029666666666666668,1055.486,160.71304761904761
P02708,31,0.292,0.03045161290322581,0.292,0.03045161290322581,246.241,95.5118387096774
Q96AM1,34,0.656,0.04294117647058824,0.656,0.04294117647058824,389.448,110.90555882352942
Q9BZS1,24,0.471,0.06954166666666665,0.471,0.06954166666666665,374.46,164.23845833333334
Q9GZV3,38,0.971,0.032921052631578934,0.971,0.032921052631578934,582.849,113.02581578947368
P52429,51,0.775,0.01707843137254902,0.775,0.01707843137254902,315.956,106.8563333333333
P62244,8,0.136,0.032,0.136,0.032,111.74,80.329375
Q9BUT1,16,0.446,0.0503125,0.446,0.0503125,288.985,97.38175
P68032,16,0.455,0.03225,0.455,0.03225,352.275,109.56075
P43490,39,0.843,0.03751282051282049,0.843,0.03751282051282049,227.472,102.86120512820513
O43674,13,0.432,0.03923076923076923,0.432,0.03923076923076923,238.271,122.60723076923077
O14980,96,0.532,0.037885416666666616,0.532,0.037885416666666616,261.721,93.11711458333332
Q9UKT9,30,0.402,0.017400000000000006,0.402,0.017400000000000006,1215.109,178.0847333333333
O75461,23,0.636,0.04191304347826087,0.636,0.04191304347826087,269.083,108.99765217391305
Q8WWN8,112,0.671,0.016651785714285713,0.671,0.016651785714285713,913.683,143.74794642857142
Q00537,52,0.408,0.027269230769230768,0.408,0.027269230769230768,604.308,120.19528846153844
Q9NRA0,45,0.94,0.03095555555555552,0.94,0.03095555555555552,477.989,145.34133333333335
Q16739,24,0.923,0.10412499999999998,0.923,0.10412499999999998,399.61,105.77875
O75380,6,0.281,0.04916666666666667,0.281,0.04916666666666667,130.08,89.81966666666666
O95817,21,0.256,0.0260952380952381,0.256,0.0260952380952381,113.402,77.66142857142859
O75822,24,0.323,0.027250000000000007,0.323,0.027250000000000007,184.115,94.5555
P62820,10,0.598,0.06770000000000001,0.598,0.06770000000000001,634.301,175.0152
Q10472,33,0.586,0.024121212121212123,0.586,0.024121212121212123,457.273,109.82803030303032
Q9Y698,30,0.653,0.035899999999999974,0.653,0.035899999999999974,334.063,113.78676666666665
O43557,15,0.404,0.06106666666666668,0.404,0.06106666666666668,180.597,99.01453333333333
Q96LB2,31,0.725,0.054032258064516114,0.725,0.054032258064516114,220.53,95.75500000000001
O75616,23,0.758,0.06269565217391306,0.758,0.06269565217391306,316.445,140.19600000000003
Q9Y285,33,0.733,0.024606060606060607,0.733,0.024606060606060607,325.316,101.09045454545455
Q1KMD3,62,0.381,0.01582258064516129,0.381,0.01582258064516129,667.373,160.23048387096773
Q13617,64,0.344,0.013296875000000001,0.344,0.013296875000000001,666.068,122.75171874999998
P19484,41,0.39,0.03153658536585364,0.39,0.03153658536585364,161.785,89.603
P19532,27,0.365,0.04974074074074074,0.365,0.04974074074074074,156.554,93.66555555555554
Q9H2X9,92,0.763,0.029521739130434762,0.763,0.029521739130434762,535.075,125.94796739130439
Q59H18,51,0.209,0.00980392156862745,0.209,0.00980392156862745,1257.011,159.9875882352941
Q8TET4,68,0.885,0.03185294117647055,0.885,0.03185294117647055,307.045,104.1283529411765
Q7L2H7,43,0.171,0.019093023255813954,0.171,0.019093023255813954,324.525,118.89234883720933
Q9UQ49,28,0.196,0.020214285714285716,0.196,0.020214285714285716,274.224,113.3407142857143
Q9UGN5,38,0.511,0.026894736842105263,0.511,0.026894736842105263,364.317,128.8346052631579
P22736,38,0.657,0.03197368421052628,0.657,0.03197368421052628,256.874,106.67286842105263
O60832,34,0.867,0.04773529411764704,0.867,0.04773529411764704,260.712,114.02429411764707
Q3LXA3,33,0.998,0.03466666666666667,0.998,0.03466666666666667,402.392,108.13933333333334
P48960,63,0.934,0.022539682539682533,0.934,0.022539682539682533,572.456,113.33601587301587
Q9NYW2,32,0.866,0.07746875,0.866,0.07746875,222.186,93.6388125
Q15077,27,0.799,0.10685185185185186,0.799,0.10685185185185186,347.138,101.67396296296296
P10632,32,0.967,0.06796875,0.967,0.06796875,877.739,115.64881249999999
Q08050,29,0.176,0.020689655172413796,0.176,0.020689655172413796,257.502,115.86713793103448
Q92569,47,0.405,0.017361702127659577,0.405,0.017361702127659577,391.621,113.55497872340425
P17643,37,0.538,0.04627027027027027,0.538,0.04627027027027027,293.265,103.69354054054052
P55212,19,0.282,0.04278947368421053,0.282,0.04278947368421053,395.233,111.5574210526316
O75531,3,0.103,0.036333333333333336,0.103,0.036333333333333336,121.429,94.151
O00716,28,0.182,0.020464285714285713,0.182,0.020464285714285713,821.699,142.66889285714282
Q13409,49,0.297,0.015510204081632659,0.297,0.015510204081632659,246.078,100.69110204081632
Q96HI0,81,0.977,0.019790123456790085,0.977,0.019790123456790085,281.731,97.20564197530865
Q9NY12,15,0.014,0.0018666666666666673,0.014,0.0018666666666666673,383.793,111.39399999999999
Q9Y4K3,35,0.426,0.029514285714285694,0.426,0.029514285714285694,165.404,93.71157142857143
O95819,123,0.204,0.0049349593495934966,0.204,0.0049349593495934966,1216.081,104.36814634146339
Q6R327,144,0.621,0.01699305555555554,0.621,0.01699305555555554,1684.451,145.6960277777778
Q5VT66,23,0.812,0.06030434782608696,0.812,0.06030434782608696,186.151,94.29799999999999
Q04917,23,0.193,0.013043478260869568,0.193,0.013043478260869568,166.142,80.28504347826087
Q9Y5L3,20,0.743,0.0759,0.743,0.0759,322.385,115.87994999999998
Q14533,27,0.36,0.08251851851851849,0.36,0.08251851851851849,139.884,88.06644444444444
P78396,34,0.85,0.05676470588235289,0.85,0.05676470588235289,394.659,118.27005882352944
Q15465,22,0.122,0.006318181818181819,0.122,0.006318181818181819,1513.722,167.3881818181818
Q9Y375,29,0.286,0.017,0.286,0.017,198.149,96.14417241379311
Q04656,115,0.973,0.02693043478260868,0.973,0.02693043478260868,738.761,117.36532173913044
P51161,5,0.61,0.21139999999999998,0.61,0.21139999999999998,169.772,105.9734
Q9BY66,139,0.244,0.007474820143884893,0.244,0.007474820143884893,738.441,121.62011510791366
Q6ZMV9,72,0.474,0.01831944444444444,0.474,0.01831944444444444,791.45,119.47706944444445
Q9HBL8,14,0.268,0.02085714285714286,0.268,0.02085714285714286,428.498,105.06542857142858
Q14123,56,0.574,0.01673214285714286,0.574,0.01673214285714286,519.976,123.31301785714288
Q13639,34,0.767,0.10352941176470586,0.767,0.10352941176470586,466.721,139.53341176470585
P61088,11,0.707,0.06781818181818182,0.707,0.06781818181818182,191.518,104.29263636363636
O14815,56,0.289,0.0125,0.289,0.0125,368.127,110.88476785714283
Q6FI81,19,0.638,0.05021052631578947,0.638,0.05021052631578947,364.044,137.19610526315788
O43924,5,0.991,0.1982,0.991,0.1982,280.589,131.491
O00750,122,0.806,0.009344262295081967,0.806,0.009344262295081967,1166.406,130.46127868852457
Q9UHE8,21,0.991,0.05085714285714286,0.991,0.05085714285714286,615.756,150.0887619047619
Q8WYN0,34,0.876,0.05020588235294118,0.876,0.05020588235294118,424.9,105.89970588235298
P22102,73,0.594,0.022534246575342462,0.594,0.022534246575342462,876.879,115.65542465753424
Q9Y3Z3,42,0.483,0.014095238095238096,0.483,0.014095238095238096,504.943,114.35504761904765
P05089,15,0.499,0.0382,0.499,0.0382,233.029,108.86459999999998
Q8IZD2,118,0.901,0.02170338983050844,0.901,0.02170338983050844,431.207,107.41517796610172
Q9NSD9,44,0.562,0.048909090909090895,0.562,0.048909090909090895,288.806,108.02704545454547
Q9NP58,75,0.872,0.026813333333333324,0.872,0.026813333333333324,530.677,122.51278666666663
Q96KN8,16,0.353,0.037375,0.353,0.037375,338.643,123.62468750000001
Q7Z5K2,75,0.536,0.022186666666666667,0.536,0.022186666666666667,641.013,117.09308000000004
Q8IWU2,94,0.554,0.008765957446808513,0.554,0.008765957446808513,618.732,116.02100000000009
Q13972,113,0.504,0.017743362831858386,0.504,0.017743362831858386,555.459,118.17701769911511
P16402,7,0.525,0.10385714285714287,0.525,0.10385714285714287,191.885,110.98771428571429
Q6ZVD8,103,0.757,0.017466019417475727,0.757,0.017466019417475727,910.367,129.11307766990296
P36551,29,0.884,0.03851724137931031,0.884,0.03851724137931031,271.367,102.40679310344825
Q8WTT0,13,0.573,0.0713846153846154,0.573,0.0713846153846154,208.366,92.45507692307692
P28702,28,0.942,0.03542857142857143,0.942,0.03542857142857143,718.045,131.72521428571426
Q9H930,41,0.141,0.009268292682926832,0.141,0.009268292682926832,402.56,124.2970975609756
P00451,155,0.635,0.015683870967741934,0.635,0.015683870967741934,1033.326,127.87844516129034
Q01082,238,0.411,0.007420168067226857,0.411,0.007420168067226857,319.136,97.71023109243701
Q14997,163,0.556,0.01813496932515335,0.556,0.01813496932515335,854.293,109.84407975460118
Q71SY5,45,0.502,0.030822222222222216,0.502,0.030822222222222216,304.13,111.28322222222222
Q13131,51,0.59,0.013980392156862746,0.59,0.013980392156862746,512.183,122.23003921568629
Q96A26,14,0.614,0.06992857142857144,0.614,0.06992857142857144,425.89,120.76064285714286
P12259,144,0.893,0.022249999999999954,0.893,0.022249999999999954,417.308,115.83409722222225
P62861,5,0.23,0.0578,0.23,0.0578,232.117,157.3484
Q8N122,94,0.558,0.02407446808510637,0.558,0.02407446808510637,448.984,110.21762765957448
P04798,33,0.989,0.0305151515151515,0.989,0.0305151515151515,374.307,106.6932121212121
Q04941,6,0.753,0.1865,0.753,0.1865,196.691,118.56150000000001
Q02779,57,0.761,0.028,0.761,0.028,369.143,123.08873684210529
Q9UQE7,125,0.656,0.03127999999999996,0.656,0.03127999999999996,437.382,100.04856799999996
Q14166,47,0.982,0.04438297872340422,0.982,0.04438297872340422,561.702,122.33827659574467
P42765,12,0.8,0.06941666666666667,0.8,0.06941666666666667,181.084,94.72841666666666
Q96D31,26,0.271,0.03823076923076923,0.271,0.03823076923076923,320.46,115.27653846153848
O95760,23,0.012,0.0012608695652173913,0.012,0.0012608695652173913,1381.182,165.3392608695652
P28566,32,0.785,0.048937499999999995,0.785,0.048937499999999995,455.674,111.074
Q96EP0,87,0.978,0.02056321839080457,0.978,0.02056321839080457,494.68,118.2796551724138
P14410,101,0.752,0.020118811881188085,0.752,0.020118811881188085,472.887,102.13746534653465
